,Unnamed: 0,date,district,total population,Under-Five Population,GAM,MAM,SAM,GAM Prevalence,SAM Prevalence,phase3plus_perc,rainfall,ndvi_score,Price of water,Total alarms,n_conflict_total,Average of centy,Average of centx,prevalence_6lag,next_prevalence,month,increase,increase_numeric,district_encoded,Cowpea,Maize,Sorghum,crop
256,263,2019-01-01,Dhuusamarreeb,134132.73415617252,26826.546831234504,8234.977018863061,6735.244471564974,1499.7325472980874,0.3069711905400723,0.0559047929922881,0.11,6.873333333333334,0.2083333333333333,14.416666666666666,2.0,1.0,5.441128,46.68404999999999,0.3909032104916541,0.350049306671516,1,True,0.0430781161314436,36,,,,
257,264,2019-01-01,Doolow,70367.24202467134,14073.448404934268,5606.550628631577,4690.567463915715,915.9831647158612,0.3983778863086515,0.0650859077576686,0.27,19.875,0.22,,1.6666666666666667,1.0,4.002533000000001,42.1408,0.5392512067568789,0.5545845681860391,1,True,0.1562066818773875,38,20.0,690.0,60.0,256.6666666666667
258,265,2019-01-01,Baidoa,271288.5935653316,54257.71871306632,25626.607928107547,21527.6130713468,4098.99485676075,0.4723126687951987,0.0755467600552404,0.2,26.9,0.3983333333333334,26.25,4.166666666666667,11.5,3.266359,43.63929,0.6333880388856111,0.5737354286751378,1,True,0.1014227598799391,6,213.0,80.0,6.3,99.76666666666667
259,266,2019-01-01,Burco,440966.7506063085,88193.3501212617,15613.367694082915,13892.518837847172,1720.8488562357447,0.1770356571398554,0.0195122291405152,0.15,13.123333333333331,0.1949999999999999,9.966666666666669,5.166666666666667,2.0,9.141337,45.75868,0.2211366753028379,0.2998339565222233,1,True,0.1227982993823678,21,,,,
260,267,2019-01-01,Jamaame,72274.03765624086,14454.807531248174,4552.403243607264,3754.056980589151,798.3462630181131,0.3149404261361454,0.0552305010836194,0.02,15.638333333333334,0.3966666666666666,10.0,2.1666666666666665,3.5,0.124303,42.80163000000001,0.4077438698894172,0.532680040708361,1,True,0.2177396145722155,49,304.0,919.0,,
261,268,2019-01-01,Baraawe,71451.00452711528,14290.200905423058,6286.713780727547,5132.984568190321,1153.7292125372248,0.439931798183591,0.08073568875434,0.0,15.058333333333332,0.285,,3.333333333333333,3.5,1.10831,43.84067000000001,0.3785774588022779,0.4680395945111392,1,True,0.0281077963275481,11,12.0,120.0,,
262,269,2019-01-01,Jowhar,183042.93582933792,36608.58716586759,15965.338510616895,13086.003655990386,2879.334854626511,0.4361091139158288,0.0786518977523145,0.01,15.681666666666668,0.3416666666666666,16.0,4.166666666666667,5.4,2.993369,45.56808,0.3830459721840857,0.4607258650079849,1,True,0.0246167510921561,52,480.0,4.98,1.08,162.02
263,270,2019-01-01,Caynabo,38882.923681135246,7776.58473622705,2694.216068312829,2166.131613337568,528.0844549752607,0.3464523514753054,0.0679069891073379,0.32,10.436666666666667,0.165,,0.6666666666666666,1.0,9.282376,46.49009,0.2428031590674251,0.3738642018133994,1,True,0.027411850338094,29,,,,
264,271,2019-01-01,Borama,397759.659833392,79551.93196667841,16264.906844821233,14536.023530281243,1728.8833145399888,0.204456465641011,0.0217327633886271,0.2,29.058333333333334,0.2299999999999999,5.0,4.666666666666667,1.0,10.18763,43.17024,0.2406251937071188,0.2736328112610178,1,True,0.0691763456200068,17,,,,
265,272,2019-01-01,Buuhoodle,114678.62295159738,22935.72459031948,4331.358096571831,3818.23953182956,513.1185647422707,0.188847667729668,0.0223720232915093,0.12,19.356666666666666,0.2366666666666666,,2.1666666666666665,1.75,8.460162,46.66129,0.226129551832888,0.3121385033565494,1,True,0.1232908356268814,23,,,,
266,273,2019-01-01,Kismaayo,194982.61424177085,38996.52284835418,12074.246518455648,10196.989094027553,1877.2574244280927,0.3096236699207461,0.0481390977274611,0.13,34.08166666666667,0.4383333333333333,80.0,6.666666666666667,7.666666666666667,-0.3811448,42.00865,0.4685498464822668,0.412029161025459,1,True,0.1024054911047129,53,109.0,180.0,,
267,274,2019-01-01,Caluula,49878.02246678231,9975.60449335646,5219.102140567978,4239.664274538113,979.4378660298656,0.5231865541625861,0.0981833097615438,0.06,6.948333333333333,0.1733333333333333,22.08333333333333,2.6666666666666665,,11.66822,50.79402000000001,0.4507637375759017,0.4710581502935269,1,False,-0.0521284038690592,28,,,,
268,275,2019-01-01,Luuq,42201.02354780796,8440.20470956159,3458.066813734383,2909.537837853012,548.5289758813705,0.4097136186539254,0.0649900085077276,0.01,21.321666666666665,0.2283333333333333,14.666666666666666,1.1666666666666667,2.25,3.792931,42.6976,0.4123022966960434,0.500413842160481,1,True,0.0907002235065556,59,30.0,765.0,240.0,345.0
269,277,2019-01-01,Afmadow,180756.29518407176,36151.25903681436,12896.46984834579,10910.726548019276,1985.7433003265128,0.3567363956871535,0.0549287453115905,0.03,49.73666666666667,0.3933333333333333,23.83333333333333,2.6666666666666665,4.0,0.5909003,41.78618,0.3680877161916911,0.5119018086833421,1,True,0.1551654129961886,2,26.0,94.0,,
270,278,2019-01-01,Zeylac,76799.71197431434,15359.942394862868,4515.634789397725,3791.016128277469,724.6186611202579,0.2939877424871059,0.0471758710086443,0.42,12.575,0.11,6.0,6.166666666666667,1.0,10.89293,43.16827,0.4330650433619875,0.2649276406311697,1,False,-0.0290601018559362,78,,,,
271,279,2019-01-01,Cadale,83698.7844852664,16739.75689705328,6656.443160779403,5929.052014013744,727.3911467656592,0.397642761583422,0.0434529098145805,0.04,18.245,0.2666666666666666,,2.5,2.0,3.091515,46.26282,0.2829201738380863,0.3368835013608263,1,False,-0.0607592602225957,27,29.0,,24.0,
272,280,2019-01-01,Buur Hakaba,128204.6513460276,25640.93026920552,12060.908842402876,10573.510052483209,1487.3987899196663,0.47037719442215,0.0580087685705388,0.08,23.921666666666667,0.4066666666666667,,2.1666666666666665,2.25,2.485374,44.00688,0.4846909879180319,0.5490683229813665,1,True,0.0786911285592165,24,125.0,20.0,3.6,49.53333333333333
273,281,2019-01-01,Belet Weyne,222898.05826843024,44579.61165368607,20994.689364019232,18020.69903103706,2973.990332982169,0.4709482336256127,0.0667118941296624,0.1,11.73,0.245,27.916666666666668,5.0,6.833333333333333,4.724339,45.37965,0.4637281725694139,0.5868054618205713,1,True,0.1158572281949585,13,,100.0,1.08,
274,282,2019-01-01,Xudun,29233.817803085487,5846.763560617098,2046.3270536515893,1605.7751155264991,440.5519381250905,0.3499931256730363,0.0753497098963571,0.38,5.7316666666666665,0.135,,1.0,1.0,9.141643,47.50746999999999,0.2431695325710332,0.3752507299375622,1,True,0.0252576042645258,76,,,,
275,283,2019-01-01,Laas Caanood,220788.33591955536,44157.667183911086,14296.532588780634,11890.976303401556,2405.55628537908,0.3237610476395274,0.0544765255682607,0.16,9.458333333333334,0.15,57.91666666666666,4.666666666666667,8.666666666666666,8.438008,47.63642000000001,0.2293654902134254,0.3366077651757097,1,True,0.0128467175361822,55,,,,
276,284,2019-01-01,Cadaado,108059.64692015851,21611.929384031704,7144.427197658416,5742.70924650306,1401.7179511553552,0.3305779447408884,0.0648585291136031,0.06,5.918333333333333,0.1949999999999999,,2.333333333333333,2.2,6.130694000000001,47.03673,0.4263710655123516,0.3520109308137275,1,True,0.021432986072839,26,,,,
277,285,2019-01-01,Lughaye,99442.45554944112,19888.49110988824,5892.57700336051,4959.744150226011,932.8328531345,0.2962807470311721,0.0469031485586511,0.43,9.858333333333333,0.1116666666666666,,1.5,,10.64738,43.57811999999999,0.4196119285022721,0.2659179435275348,1,False,-0.0303628035036372,58,,,,
278,287,2019-01-01,Baardheere,122284.68350495162,24456.936700990333,7021.300153358238,6083.980468328216,937.3196850300216,0.2870882907046133,0.0383253101763994,0.02,49.48,0.35,8.0,2.333333333333333,3.8,2.102048,41.70671,0.2972606382668021,0.5213965829380455,1,True,0.2343082922334322,3,38.0,900.0,2.6,313.53333333333336
279,288,2019-01-01,Kurtunwaarey,257277.9921167836,51455.59842335672,22598.055595611902,18539.70012046258,4058.355475149324,0.4391758387432182,0.078871018888144,0.04,22.78333333333333,0.5216666666666666,,3.0,,1.674606,44.06695,0.4461179568825337,0.4656396293608185,1,True,0.0264637906176002,54,300.0,1.5,,
280,289,2019-01-01,Belet Xaawo,80263.42747402092,16052.685494804184,6534.4065726152,5507.075445196245,1027.3311274189557,0.4070600258586147,0.0639974618422241,0.0,31.275,0.33,22.6,3.1666666666666665,1.8333333333333333,3.435586,41.7337,0.3942363701220913,0.5172155129757019,1,True,0.1101554871170871,15,5.0,117.0,56.0,59.333333333333336
281,290,2019-01-01,Taleex,38521.922596223885,7704.384519244779,2918.3013022824707,2296.659530306047,621.6417719764232,0.3787844823934796,0.0806867531629067,0.31,6.571666666666666,0.1233333333333333,,0.8333333333333334,1.0,9.179458,48.54122,0.2547557920787028,0.3972102948995347,1,True,0.018425812506055,71,,,,
282,291,2019-01-01,Xarardheere,34095.52790194442,6819.105580388886,2346.4116091573333,2130.183696280448,216.2279128768868,0.3440937497588239,0.0317091311063929,0.01,8.825,0.235,11.166666666666666,1.5,2.0,4.793407,47.83268,0.3447106682656731,0.2395519799571875,1,False,-0.1045417698016364,75,700.0,,960.0,
283,292,2019-01-01,Ceel Afweyn,119189.63988343433,23837.927976686864,10015.77137844898,8120.460481346143,1895.3108971028369,0.4201611561308622,0.0795082063741623,0.16,11.418333333333337,0.15,,3.5,2.0,10.14797,46.68845000000001,0.2906972787612182,0.4022499807716035,1,False,-0.0179111753592586,30,,,,
284,293,2019-01-01,Ceel Barde,62204.20387382111,12440.840774764223,6517.089401993865,4631.059420007751,1886.0299819861136,0.523846379837409,0.1515998810797301,0.0,18.026666666666667,0.2983333333333333,37.583333333333336,5.5,1.0,4.673877,43.99833,0.34701491572768,0.5293849399339471,1,True,0.005538560096538,31,,,,
285,294,2019-01-01,Sablaale,24953.239247136426,4990.647849427284,2178.521145685352,1779.6959565915647,398.8251890937879,0.4365207106198354,0.0799145123292071,0.03,25.528333333333336,0.5216666666666666,,0.5,,1.383262,43.52054,0.4309610549243231,0.4578215216645919,1,True,0.0213008110447565,69,36.0,500.0,,
286,295,2019-01-01,Tayeeglow,62826.76428427834,12565.352856855672,5945.851824240855,5167.840917388376,778.0109068524794,0.4731941786256158,0.0619171555081316,0.05,20.121666666666663,0.3966666666666666,,0.8333333333333334,1.5,3.835937,44.52907,0.3502607787971933,0.5481180166869125,1,True,0.0749238380612967,72,60.0,80.0,1.225,47.074999999999996
287,296,2019-01-01,Burtinle,61401.072470727006,12280.2144941454,5075.9036813000375,4444.723220037381,631.1804612626578,0.4133399855287525,0.0513981625942749,0.05,7.9700000000000015,0.1833333333333333,,2.5,,7.802199000000001,48.39912,0.4927859267135329,0.3848427803948877,1,False,-0.0284972051338648,22,,,,
288,297,2019-01-01,Jariiban,77164.65979907343,15432.931959814685,5474.330032478792,4938.03317255796,536.2968599208333,0.3547174345570384,0.034750160327103,0.07,4.23,0.1683333333333333,,3.0,1.0,7.163778999999999,48.9986,0.4050420526164857,0.3501107168133883,1,False,-0.0046067177436501,50,,,,
289,298,2019-01-01,Owdweyne,99751.78651328415,19950.35730265683,4135.587638769041,3623.347152693093,512.2404860759468,0.2072939133886237,0.0256757549904998,0.13,15.093333333333334,0.17,,0.5,,9.257388,45.01097000000001,0.2303423878316652,0.3310823852137992,1,True,0.1237884718251754,61,,,,
290,299,2019-01-01,Saakow,14000.0,2800.0,1074.1219739292371,909.3645251396648,164.7574487895717,0.3836149906890133,0.0588419459962756,0.03,51.725,0.37,28.33333333333333,2.833333333333333,1.3333333333333333,1.628627,42.06274000000001,0.3717999999999999,0.4181286549707602,1,True,0.0345136642817469,67,152.0,470.0,1.4,207.79999999999998
291,300,2019-01-01,Jilib,177363.81212203606,35472.762424407214,11198.950158574764,9331.31426011207,1867.635898462691,0.3157056116630282,0.0526498578294442,0.01,24.185,0.46,25.83333333333333,4.166666666666667,2.25,0.6450100000000001,43.05589000000001,0.4060356888423295,0.5113327705575001,1,True,0.1956271588944719,51,143.0,13.225,,
292,301,2019-01-01,Marka,197917.20494918805,39583.44098983761,17245.520434190228,14086.372073905966,3159.148360284259,0.4356751207813825,0.0798098467764669,0.03,12.996666666666668,0.405,40.54166666666666,5.333333333333333,13.333333333333334,1.740153,44.71787,0.3971406259324205,0.4539589601919299,1,True,0.0182838394105473,60,460.0,5.4,,
293,302,2019-01-01,Ceel Buur,75284.97791694281,15056.99558338856,4770.175222450213,3955.687450358975,814.4877720912392,0.3168079047398306,0.0540936448829016,0.05,8.383333333333333,0.2316666666666667,,0.6666666666666666,,4.760488,46.84157,0.3602624374798162,0.3777466079633201,1,True,0.0609387032234894,32,1.14,,700.0,
294,303,2019-07-01,Sheikh,65965.83992880996,13193.167985761993,4113.733779100076,3479.571060699396,634.1627184006793,0.311807882954238,0.0480675088110046,0.14,31.133333333333336,0.1966666666666666,,0.6666666666666666,1.0,9.992453,45.42914,0.2526659184696406,0.2081401693223537,7,False,-0.1036677136318842,70,,30.0,960.0,
295,304,2019-07-01,Qoryooley,282277.1749967973,56455.434999359466,26235.239230020263,22301.993019441867,3933.2462105784016,0.4647070601850455,0.0696699301072257,0.03,24.008333333333336,0.3899999999999999,18.20833333333333,2.833333333333333,3.333333333333333,1.934555,44.44943,0.4388574958395,0.4443390921876267,7,False,-0.0203679679974188,65,240.0,3.6,120.0,121.2
296,305,2019-07-01,Xarardheere,34095.52790194442,6819.105580388886,1633.5302433192642,1385.3297948671136,248.20044845215045,0.2395519799571875,0.036397801079067,0.01,27.295,0.22,9.0,0.8333333333333334,1.0,4.793407,47.83268,0.3440937497588239,0.3962781291497199,7,True,0.1567261491925324,75,240.0,,,
297,306,2019-07-01,Saakow,14000.0,2800.0,1170.7602339181285,862.1052631578946,308.6549707602339,0.4181286549707602,0.1102339181286549,0.03,42.53666666666667,0.325,30.875,2.5,,1.628627,42.06274000000001,0.3836149906890133,0.4082173073829072,7,False,-0.009911347587853,67,62.0,856.0,320.0,412.6666666666667
298,309,2019-07-01,Qardho,80478.15211908707,16095.630423817414,5554.153465290461,4809.605836190479,744.5476290999827,0.3450721294564353,0.0462577488110215,0.08,11.836666666666668,0.1333333333333333,,0.5,1.0,9.502092,49.50764999999999,0.4087521426316601,0.3964549089065016,7,True,0.0513827794500663,64,,,,
299,310,2019-07-01,Jalalaqsi,137166.99069700082,27433.398139400168,16243.44515667048,12659.10625230244,3584.3389043680395,0.5921047430628529,0.1306560305126826,0.06,21.096666666666664,0.2866666666666667,,2.1666666666666665,4.0,3.40329,45.61273,0.4698845151234747,0.4735042553650304,7,False,-0.1186004876978225,48,,250.0,700.0,
300,311,2019-07-01,Garbahaarey,150445.26937163374,30089.053874326764,16713.415211544372,14281.874309062418,2431.5409024819564,0.5554649634831142,0.0808114775771214,0.0,26.71166666666667,0.27,,1.3333333333333333,2.6666666666666665,3.205999,42.35913,0.3582420806274685,0.4048338368195087,7,False,-0.1506311266636055,42,20.0,800.0,,
301,312,2019-07-01,Zeylac,76799.71197431434,15359.942394862868,4069.273298901699,3363.4276732281187,705.8456256735801,0.2649276406311697,0.045953663596398,0.42,9.54,0.1016666666666666,5.833333333333333,4.166666666666667,1.0,10.89293,43.16827,0.2939877424871059,0.3136157179811676,7,True,0.0486880773499979,78,,,,
302,313,2019-07-01,Galdogob,96228.94625799869,19245.78925159974,7401.157603912705,6134.918883316645,1266.2387205960608,0.3845598383707495,0.0657930264143783,0.06,21.07333333333333,0.185,,0.8333333333333334,1.0,7.039169,47.22166000000001,0.4017369795363936,0.4646904136201208,7,True,0.0801305752493713,41,,,,
303,314,2019-07-01,Laas Caanood,220788.33591955536,44157.667183911086,14863.813666149086,11299.751597518532,3564.062068630556,0.3366077651757097,0.0807121910173988,0.16,17.346666666666668,0.1583333333333333,66.25,4.0,4.4,8.438008,47.63642000000001,0.3237610476395274,0.3761680108430838,7,True,0.0395602456673741,55,,,,
304,315,2019-07-01,Jamaame,72274.03765624086,14454.807531248174,7699.7874641768,6336.250901363397,1363.5365628134027,0.532680040708361,0.0943310078578169,0.02,42.07,0.3533333333333333,7.0,3.0,1.3333333333333333,0.124303,42.80163000000001,0.3149404261361454,0.4403832811966767,7,False,-0.0922967595116842,49,120.0,936.0,,
305,316,2019-07-01,Lughaye,99442.45554944112,19888.49110988824,5288.7066558071365,4370.203954598135,918.5027012090015,0.2659179435275348,0.0461826237161016,0.43,6.298333333333333,0.1016666666666666,,1.0,,10.64738,43.57811999999999,0.2962807470311721,0.3084001655970627,7,True,0.0424822220695279,58,,,,
306,317,2019-07-01,Tayeeglow,62826.76428427834,12565.352856855672,6887.296286870961,5635.139714293863,1252.156572577097,0.5481180166869125,0.0996515248590029,0.05,32.95666666666666,0.35,,0.3333333333333333,1.3333333333333333,3.835937,44.52907,0.4731941786256158,0.5185117637649114,7,False,-0.0296062529220011,72,12.0,14.0,220.0,82.0
307,318,2019-07-01,Kurtunwaarey,257277.9921167836,51455.59842335672,23959.76577839094,20360.428856500854,3599.336921890093,0.4656396293608185,0.0699503461659534,0.04,33.98166666666667,0.4433333333333333,,1.8333333333333333,1.0,1.674606,44.06695,0.4391758387432182,0.4452618351340643,7,False,-0.0203777942267541,54,190.0,245.99,,
308,319,2019-07-01,Hobyo,90079.84358712788,18015.968717425578,6283.221063520274,5306.96794566137,976.2531178589028,0.3487584354785739,0.0541882112014682,0.09,15.001666666666669,0.1683333333333333,,3.5,1.0,5.971543,48.20153,0.3520726565695597,0.3706782212839118,7,True,0.0219197858053379,46,60.0,,,
309,320,2019-07-01,Jariiban,77164.65979907343,15432.931959814685,5403.2348709829685,4541.062372244568,862.1724987383993,0.3501107168133883,0.0558657616701338,0.07,13.235,0.1616666666666666,,2.1666666666666665,1.25,7.163778999999999,48.9986,0.3547174345570384,0.4090915108402051,7,True,0.0589807940268168,50,,,,
310,321,2019-07-01,Waajid,122373.31931054375,24474.66386210875,13359.60860560526,10759.952258231264,2599.6563473739943,0.5458546307673043,0.1062182656325971,0.04,32.306666666666665,0.255,,1.8333333333333333,1.0,3.81645,43.43285,0.4792888339084379,0.5312342103332384,7,False,-0.0146204204340659,73,4.0,,10.0,
311,322,2019-07-01,Jilib,177363.81212203606,35472.762424407214,18138.385889800127,14982.442167364832,3155.9437224352973,0.5113327705575001,0.0889680844326867,0.01,56.335,0.4266666666666667,27.25,3.333333333333333,1.6,0.6450100000000001,43.05589000000001,0.3157056116630282,0.3909294797509632,7,False,-0.1204032908065369,51,56.0,1520.0,,
312,323,2019-07-01,Jowhar,183042.93582933792,36608.58716586759,16866.52298871456,14326.6116946074,2539.911294107165,0.4607258650079849,0.0693802053217524,0.01,17.99,0.29,15.5,3.1666666666666665,5.833333333333333,2.993369,45.56808,0.4361091139158288,0.4462076309782391,7,False,-0.0145182340297457,52,134.0,4.5,,
