,date,Unnamed: 0,district,level1_name,population_analysed,area_phase,phase1_n,phase1_perc,phase2_n,phase2_perc,phase3_n,phase3_perc,phase4_n,phase4_perc,phase5_n,phase5_perc,phase3plus_n,phase3plus_perc,proj_population_analyzed,proj_area_phase,proj_analysis_period,proj_phase1_n,proj_phase1_perc,proj_phase2_n,proj_phase2_perc,proj_phase3_n,proj_phase3_perc,proj_phase4_n,proj_phase4_perc,proj_phase5_n,proj_phase5_perc,proj_phase3plus_n,proj_phase3plus_perc
1103,2018-12-01,401,Bu'aale,Juba Dhexe,102233,2,66716,0.65,26124,0.26,9353.0,0.09,,,,,9353,0.09,102233,2,Aug 2018 - Dec 2018,72186,0.71,26929,0.26,3118.0,0.03,,,,,3118,0.03
1104,2019-01-01,328,Bu'aale,Juba Dhexe,102233,1,82809,0.81,18402,0.18,1022.0,0.01,0.0,0.0,0.0,0.0,1350,0.01,102233,1,Feb 2019 - Jun 2019,82809,0.81,18402,0.18,1022.0,0.01,0.0,0.0,0.0,0.0,1350,0.01
1105,2019-02-01,328,Bu'aale,Juba Dhexe,102233,1,82809,0.81,18402,0.18,1022.0,0.01,0.0,0.0,0.0,0.0,1350,0.01,102233,1,Feb 2019 - Jun 2019,82809,0.81,18402,0.18,1022.0,0.01,0.0,0.0,0.0,0.0,1350,0.01
1106,2019-03-01,328,Bu'aale,Juba Dhexe,102233,1,82809,0.81,18402,0.18,1022.0,0.01,0.0,0.0,0.0,0.0,1350,0.01,102233,1,Feb 2019 - Jun 2019,82809,0.81,18402,0.18,1022.0,0.01,0.0,0.0,0.0,0.0,1350,0.01
1107,2019-04-01,328,Bu'aale,Juba Dhexe,102233,1,82809,0.81,18402,0.18,1022.0,0.01,0.0,0.0,0.0,0.0,1350,0.01,102233,1,Feb 2019 - Jun 2019,82809,0.81,18402,0.18,1022.0,0.01,0.0,0.0,0.0,0.0,1350,0.01
1108,2019-05-01,328,Bu'aale,Juba Dhexe,102233,1,82809,0.81,18402,0.18,1022.0,0.01,0.0,0.0,0.0,0.0,1350,0.01,102233,1,Feb 2019 - Jun 2019,82809,0.81,18402,0.18,1022.0,0.01,0.0,0.0,0.0,0.0,1350,0.01
1109,2019-06-01,328,Bu'aale,Juba Dhexe,102233,1,82809,0.81,18402,0.18,1022.0,0.01,0.0,0.0,0.0,0.0,1350,0.01,102233,1,Feb 2019 - Jun 2019,82809,0.81,18402,0.18,1022.0,0.01,0.0,0.0,0.0,0.0,1350,0.01
1110,2019-07-01,328,Bu'aale,Juba Dhexe,102233,1,82809,0.81,18402,0.18,1022.0,0.01,0.0,0.0,0.0,0.0,1350,0.01,102233,1,Feb 2019 - Jun 2019,82809,0.81,18402,0.18,1022.0,0.01,0.0,0.0,0.0,0.0,1350,0.01
1111,2019-08-01,255,Bu'aale,Juba Dhexe,102233,2,65429,0.64,23514,0.23,13290.0,0.13,0.0,0.0,0.0,0.0,13603,0.13,102233,2,Oct 2019 - Dec 2019,55206,0.54,27603,0.27,18402.0,0.18,1022.0,0.01,0.0,0.0,19738,0.19
1112,2019-09-01,255,Bu'aale,Juba Dhexe,102233,2,65429,0.64,23514,0.23,13290.0,0.13,0.0,0.0,0.0,0.0,13603,0.13,102233,2,Oct 2019 - Dec 2019,55206,0.54,27603,0.27,18402.0,0.18,1022.0,0.01,0.0,0.0,19738,0.19
1113,2019-10-01,255,Bu'aale,Juba Dhexe,102233,2,65429,0.64,23514,0.23,13290.0,0.13,0.0,0.0,0.0,0.0,13603,0.13,102233,2,Oct 2019 - Dec 2019,55206,0.54,27603,0.27,18402.0,0.18,1022.0,0.01,0.0,0.0,19738,0.19
1114,2019-11-01,255,Bu'aale,Juba Dhexe,102233,2,65429,0.64,23514,0.23,13290.0,0.13,0.0,0.0,0.0,0.0,13603,0.13,102233,2,Oct 2019 - Dec 2019,55206,0.54,27603,0.27,18402.0,0.18,1022.0,0.01,0.0,0.0,19738,0.19
1115,2019-12-01,255,Bu'aale,Juba Dhexe,102233,2,65429,0.64,23514,0.23,13290.0,0.13,0.0,0.0,0.0,0.0,13603,0.13,102233,2,Oct 2019 - Dec 2019,55206,0.54,27603,0.27,18402.0,0.18,1022.0,0.01,0.0,0.0,19738,0.19
1116,2020-01-01,182,Bu'aale,Juba Dhexe,78010,2,48366,0.62,19503,0.25,10141.0,0.13,0.0,0.0,0.0,0.0,10365,0.13,78010,2,Apr 2020 - Jun 2020,52267,0.67,17942,0.23,7801.0,0.1,0.0,0.0,0.0,0.0,8132,0.1
1117,2020-02-01,182,Bu'aale,Juba Dhexe,78010,2,48366,0.62,19503,0.25,10141.0,0.13,0.0,0.0,0.0,0.0,10365,0.13,78010,2,Apr 2020 - Jun 2020,52267,0.67,17942,0.23,7801.0,0.1,0.0,0.0,0.0,0.0,8132,0.1
1118,2020-03-01,182,Bu'aale,Juba Dhexe,78010,2,48366,0.62,19503,0.25,10141.0,0.13,0.0,0.0,0.0,0.0,10365,0.13,78010,2,Apr 2020 - Jun 2020,52267,0.67,17942,0.23,7801.0,0.1,0.0,0.0,0.0,0.0,8132,0.1
1119,2020-04-01,182,Bu'aale,Juba Dhexe,78010,2,48366,0.62,19503,0.25,10141.0,0.13,0.0,0.0,0.0,0.0,10365,0.13,78010,2,Apr 2020 - Jun 2020,52267,0.67,17942,0.23,7801.0,0.1,0.0,0.0,0.0,0.0,8132,0.1
1120,2020-05-01,182,Bu'aale,Juba Dhexe,78010,2,48366,0.62,19503,0.25,10141.0,0.13,0.0,0.0,0.0,0.0,10365,0.13,78010,2,Apr 2020 - Jun 2020,52267,0.67,17942,0.23,7801.0,0.1,0.0,0.0,0.0,0.0,8132,0.1
1121,2020-06-01,182,Bu'aale,Juba Dhexe,78010,2,48366,0.62,19503,0.25,10141.0,0.13,0.0,0.0,0.0,0.0,10365,0.13,78010,2,Apr 2020 - Jun 2020,52267,0.67,17942,0.23,7801.0,0.1,0.0,0.0,0.0,0.0,8132,0.1
1122,2020-07-01,182,Bu'aale,Juba Dhexe,78010,2,48366,0.62,19503,0.25,10141.0,0.13,0.0,0.0,0.0,0.0,10365,0.13,78010,2,Apr 2020 - Jun 2020,52267,0.67,17942,0.23,7801.0,0.1,0.0,0.0,0.0,0.0,8132,0.1
1123,2020-08-01,182,Bu'aale,Juba Dhexe,78010,2,48366,0.62,19503,0.25,10141.0,0.13,0.0,0.0,0.0,0.0,10365,0.13,78010,2,Apr 2020 - Jun 2020,52267,0.67,17942,0.23,7801.0,0.1,0.0,0.0,0.0,0.0,8132,0.1
1124,2020-09-01,108,Bu'aale,Juba Dhexe,78010,2,48256,0.62,16732,0.21,9594.0,0.12,3428.0,0.04,0.0,0.0,13022,0.16,78010,2,Oct 2020 - Dec 2020,49178,0.63,16972,0.22,9922.0,0.13,1939.0,0.02,0.0,0.0,11861,0.15
1125,2020-10-01,108,Bu'aale,Juba Dhexe,78010,2,48256,0.62,16732,0.21,9594.0,0.12,3428.0,0.04,0.0,0.0,13022,0.16,78010,2,Oct 2020 - Dec 2020,49178,0.63,16972,0.22,9922.0,0.13,1939.0,0.02,0.0,0.0,11861,0.15
1126,2020-11-01,108,Bu'aale,Juba Dhexe,78010,2,48256,0.62,16732,0.21,9594.0,0.12,3428.0,0.04,0.0,0.0,13022,0.16,78010,2,Oct 2020 - Dec 2020,49178,0.63,16972,0.22,9922.0,0.13,1939.0,0.02,0.0,0.0,11861,0.15
1127,2020-12-01,108,Bu'aale,Juba Dhexe,78010,2,48256,0.62,16732,0.21,9594.0,0.12,3428.0,0.04,0.0,0.0,13022,0.16,78010,2,Oct 2020 - Dec 2020,49178,0.63,16972,0.22,9922.0,0.13,1939.0,0.02,0.0,0.0,11861,0.15
1128,2021-01-01,34,Bu'aale,Juba Dhexe,78011,2,54311,0.7,13100,0.22,10600.0,0.14,0.0,0.0,0.0,0.0,10600,0.14,78011,2,Apr 2021 - Jun 2021,49611,0.64,16800,0.22,11600.0,0.15,0.0,0.0,0.0,0.0,11600,0.15
1129,2021-02-01,34,Bu'aale,Juba Dhexe,78011,2,54311,0.7,13100,0.22,10600.0,0.14,0.0,0.0,0.0,0.0,10600,0.14,78011,2,Apr 2021 - Jun 2021,49611,0.64,16800,0.22,11600.0,0.15,0.0,0.0,0.0,0.0,11600,0.15
1130,2021-03-01,34,Bu'aale,Juba Dhexe,78011,2,54311,0.7,13100,0.22,10600.0,0.14,0.0,0.0,0.0,0.0,10600,0.14,78011,2,Apr 2021 - Jun 2021,49611,0.64,16800,0.22,11600.0,0.15,0.0,0.0,0.0,0.0,11600,0.15
1131,2021-04-01,34,Bu'aale,Juba Dhexe,78011,2,54311,0.7,13100,0.22,10600.0,0.14,0.0,0.0,0.0,0.0,10600,0.14,78011,2,Apr 2021 - Jun 2021,49611,0.64,16800,0.22,11600.0,0.15,0.0,0.0,0.0,0.0,11600,0.15
1132,2021-05-01,34,Bu'aale,Juba Dhexe,78011,2,54311,0.7,13100,0.22,10600.0,0.14,0.0,0.0,0.0,0.0,10600,0.14,78011,2,Apr 2021 - Jun 2021,49611,0.64,16800,0.22,11600.0,0.15,0.0,0.0,0.0,0.0,11600,0.15
1133,2021-06-01,34,Bu'aale,Juba Dhexe,78011,2,54311,0.7,13100,0.22,10600.0,0.14,0.0,0.0,0.0,0.0,10600,0.14,78011,2,Apr 2021 - Jun 2021,49611,0.64,16800,0.22,11600.0,0.15,0.0,0.0,0.0,0.0,11600,0.15
1134,2017-01-01,622,Saakow,Juba Dhexe,79116,2,56172,0.71,17406,0.22,5538.0,0.07,,,,,5900,0.07,79116,2,Feb 2017 - Jun 2017,47470,0.6,15823,0.2,15032.0,0.19,,,,,15200,0.19
1135,2017-02-01,622,Saakow,Juba Dhexe,79116,2,56172,0.71,17406,0.22,5538.0,0.07,,,,,5900,0.07,79116,2,Feb 2017 - Jun 2017,47470,0.6,15823,0.2,15032.0,0.19,,,,,15200,0.19
1136,2017-03-01,622,Saakow,Juba Dhexe,79116,2,56172,0.71,17406,0.22,5538.0,0.07,,,,,5900,0.07,79116,2,Feb 2017 - Jun 2017,47470,0.6,15823,0.2,15032.0,0.19,,,,,15200,0.19
1137,2017-04-01,622,Saakow,Juba Dhexe,79116,2,56172,0.71,17406,0.22,5538.0,0.07,,,,,5900,0.07,79116,2,Feb 2017 - Jun 2017,47470,0.6,15823,0.2,15032.0,0.19,,,,,15200,0.19
1138,2017-05-01,622,Saakow,Juba Dhexe,79116,2,56172,0.71,17406,0.22,5538.0,0.07,,,,,5900,0.07,79116,2,Feb 2017 - Jun 2017,47470,0.6,15823,0.2,15032.0,0.19,,,,,15200,0.19
1139,2017-06-01,622,Saakow,Juba Dhexe,79116,2,56172,0.71,17406,0.22,5538.0,0.07,,,,,5900,0.07,79116,2,Feb 2017 - Jun 2017,47470,0.6,15823,0.2,15032.0,0.19,,,,,15200,0.19
1140,2017-07-01,549,Saakow,Juba Dhexe,79116,2,54590,0.69,18197,0.23,5538.0,0.07,0.0,0.0,0.0,0.0,5900,0.07,83325,2,Aug 2017 - Dec 2017,58328,0.7,23331,0.28,1667.0,0.02,0.0,0.0,0.0,0.0,1666,0.02
1141,2017-08-01,549,Saakow,Juba Dhexe,79116,2,54590,0.69,18197,0.23,5538.0,0.07,0.0,0.0,0.0,0.0,5900,0.07,83325,2,Aug 2017 - Dec 2017,58328,0.7,23331,0.28,1667.0,0.02,0.0,0.0,0.0,0.0,1666,0.02
1142,2017-09-01,549,Saakow,Juba Dhexe,79116,2,54590,0.69,18197,0.23,5538.0,0.07,0.0,0.0,0.0,0.0,5900,0.07,83325,2,Aug 2017 - Dec 2017,58328,0.7,23331,0.28,1667.0,0.02,0.0,0.0,0.0,0.0,1666,0.02
1143,2017-10-01,549,Saakow,Juba Dhexe,79116,2,54590,0.69,18197,0.23,5538.0,0.07,0.0,0.0,0.0,0.0,5900,0.07,83325,2,Aug 2017 - Dec 2017,58328,0.7,23331,0.28,1667.0,0.02,0.0,0.0,0.0,0.0,1666,0.02
1144,2017-11-01,549,Saakow,Juba Dhexe,79116,2,54590,0.69,18197,0.23,5538.0,0.07,0.0,0.0,0.0,0.0,5900,0.07,83325,2,Aug 2017 - Dec 2017,58328,0.7,23331,0.28,1667.0,0.02,0.0,0.0,0.0,0.0,1666,0.02
1145,2017-12-01,549,Saakow,Juba Dhexe,79116,2,54590,0.69,18197,0.23,5538.0,0.07,0.0,0.0,0.0,0.0,5900,0.07,83325,2,Aug 2017 - Dec 2017,58328,0.7,23331,0.28,1667.0,0.02,0.0,0.0,0.0,0.0,1666,0.02
1146,2018-01-01,476,Saakow,Juba Dhexe,79116,1,68831,0.87,10285,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,79116,1,Feb 2018 - Jun 2018,64875,0.82,13450,0.17,791.0,0.01,0.0,0.0,0.0,0.0,700,0.01
1147,2018-02-01,476,Saakow,Juba Dhexe,79116,1,68831,0.87,10285,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,79116,1,Feb 2018 - Jun 2018,64875,0.82,13450,0.17,791.0,0.01,0.0,0.0,0.0,0.0,700,0.01
1148,2018-03-01,476,Saakow,Juba Dhexe,79116,1,68831,0.87,10285,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,79116,1,Feb 2018 - Jun 2018,64875,0.82,13450,0.17,791.0,0.01,0.0,0.0,0.0,0.0,700,0.01
1149,2018-04-01,476,Saakow,Juba Dhexe,79116,1,68831,0.87,10285,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,79116,1,Feb 2018 - Jun 2018,64875,0.82,13450,0.17,791.0,0.01,0.0,0.0,0.0,0.0,700,0.01
1150,2018-05-01,476,Saakow,Juba Dhexe,79116,1,68831,0.87,10285,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,79116,1,Feb 2018 - Jun 2018,64875,0.82,13450,0.17,791.0,0.01,0.0,0.0,0.0,0.0,700,0.01
1151,2018-06-01,476,Saakow,Juba Dhexe,79116,1,68831,0.87,10285,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,79116,1,Feb 2018 - Jun 2018,64875,0.82,13450,0.17,791.0,0.01,0.0,0.0,0.0,0.0,700,0.01
1152,2018-07-01,403,Saakow,Juba Dhexe,83325,2,55078,0.66,23885,0.29,4362.0,0.05,,,,,4362,0.05,83325,2,Aug 2018 - Dec 2018,58002,0.7,23737,0.28,1586.0,0.02,,,,,1586,0.02
1153,2018-08-01,403,Saakow,Juba Dhexe,83325,2,55078,0.66,23885,0.29,4362.0,0.05,,,,,4362,0.05,83325,2,Aug 2018 - Dec 2018,58002,0.7,23737,0.28,1586.0,0.02,,,,,1586,0.02
1154,2018-09-01,403,Saakow,Juba Dhexe,83325,2,55078,0.66,23885,0.29,4362.0,0.05,,,,,4362,0.05,83325,2,Aug 2018 - Dec 2018,58002,0.7,23737,0.28,1586.0,0.02,,,,,1586,0.02
1155,2018-10-01,403,Saakow,Juba Dhexe,83325,2,55078,0.66,23885,0.29,4362.0,0.05,,,,,4362,0.05,83325,2,Aug 2018 - Dec 2018,58002,0.7,23737,0.28,1586.0,0.02,,,,,1586,0.02
1156,2018-11-01,403,Saakow,Juba Dhexe,83325,2,55078,0.66,23885,0.29,4362.0,0.05,,,,,4362,0.05,83325,2,Aug 2018 - Dec 2018,58002,0.7,23737,0.28,1586.0,0.02,,,,,1586,0.02
1157,2018-12-01,403,Saakow,Juba Dhexe,83325,2,55078,0.66,23885,0.29,4362.0,0.05,,,,,4362,0.05,83325,2,Aug 2018 - Dec 2018,58002,0.7,23737,0.28,1586.0,0.02,,,,,1586,0.02
1158,2019-01-01,330,Saakow,Juba Dhexe,83325,2,63327,0.76,18332,0.22,2500.0,0.03,0.0,0.0,0.0,0.0,2100,0.03,83325,2,Feb 2019 - Jun 2019,63327,0.76,18332,0.22,2500.0,0.03,0.0,0.0,0.0,0.0,2100,0.03
1159,2019-02-01,330,Saakow,Juba Dhexe,83325,2,63327,0.76,18332,0.22,2500.0,0.03,0.0,0.0,0.0,0.0,2100,0.03,83325,2,Feb 2019 - Jun 2019,63327,0.76,18332,0.22,2500.0,0.03,0.0,0.0,0.0,0.0,2100,0.03
1160,2019-03-01,330,Saakow,Juba Dhexe,83325,2,63327,0.76,18332,0.22,2500.0,0.03,0.0,0.0,0.0,0.0,2100,0.03,83325,2,Feb 2019 - Jun 2019,63327,0.76,18332,0.22,2500.0,0.03,0.0,0.0,0.0,0.0,2100,0.03
1161,2019-04-01,330,Saakow,Juba Dhexe,83325,2,63327,0.76,18332,0.22,2500.0,0.03,0.0,0.0,0.0,0.0,2100,0.03,83325,2,Feb 2019 - Jun 2019,63327,0.76,18332,0.22,2500.0,0.03,0.0,0.0,0.0,0.0,2100,0.03
1162,2019-05-01,330,Saakow,Juba Dhexe,83325,2,63327,0.76,18332,0.22,2500.0,0.03,0.0,0.0,0.0,0.0,2100,0.03,83325,2,Feb 2019 - Jun 2019,63327,0.76,18332,0.22,2500.0,0.03,0.0,0.0,0.0,0.0,2100,0.03
1163,2019-06-01,330,Saakow,Juba Dhexe,83325,2,63327,0.76,18332,0.22,2500.0,0.03,0.0,0.0,0.0,0.0,2100,0.03,83325,2,Feb 2019 - Jun 2019,63327,0.76,18332,0.22,2500.0,0.03,0.0,0.0,0.0,0.0,2100,0.03
1164,2019-07-01,330,Saakow,Juba Dhexe,83325,2,63327,0.76,18332,0.22,2500.0,0.03,0.0,0.0,0.0,0.0,2100,0.03,83325,2,Feb 2019 - Jun 2019,63327,0.76,18332,0.22,2500.0,0.03,0.0,0.0,0.0,0.0,2100,0.03
1165,2019-08-01,257,Saakow,Juba Dhexe,83325,2,48329,0.58,24164,0.29,10832.0,0.13,833.0,0.01,0.0,0.0,11457,0.14,83325,2,Oct 2019 - Dec 2019,41663,0.5,25831,0.31,14165.0,0.17,833.0,0.01,0.0,0.0,15432,0.18
1166,2019-09-01,257,Saakow,Juba Dhexe,83325,2,48329,0.58,24164,0.29,10832.0,0.13,833.0,0.01,0.0,0.0,11457,0.14,83325,2,Oct 2019 - Dec 2019,41663,0.5,25831,0.31,14165.0,0.17,833.0,0.01,0.0,0.0,15432,0.18
1167,2019-10-01,257,Saakow,Juba Dhexe,83325,2,48329,0.58,24164,0.29,10832.0,0.13,833.0,0.01,0.0,0.0,11457,0.14,83325,2,Oct 2019 - Dec 2019,41663,0.5,25831,0.31,14165.0,0.17,833.0,0.01,0.0,0.0,15432,0.18
1168,2019-11-01,257,Saakow,Juba Dhexe,83325,2,48329,0.58,24164,0.29,10832.0,0.13,833.0,0.01,0.0,0.0,11457,0.14,83325,2,Oct 2019 - Dec 2019,41663,0.5,25831,0.31,14165.0,0.17,833.0,0.01,0.0,0.0,15432,0.18
1169,2019-12-01,257,Saakow,Juba Dhexe,83325,2,48329,0.58,24164,0.29,10832.0,0.13,833.0,0.01,0.0,0.0,11457,0.14,83325,2,Oct 2019 - Dec 2019,41663,0.5,25831,0.31,14165.0,0.17,833.0,0.01,0.0,0.0,15432,0.18
1170,2020-01-01,184,Saakow,Juba Dhexe,59941,2,37763,0.63,14985,0.25,7193.0,0.12,599.0,0.01,0.0,0.0,7269,0.13,59941,2,Apr 2020 - Jun 2020,40760,0.68,12588,0.21,5994.0,0.1,599.0,0.01,0.0,0.0,6453,0.11
1171,2020-02-01,184,Saakow,Juba Dhexe,59941,2,37763,0.63,14985,0.25,7193.0,0.12,599.0,0.01,0.0,0.0,7269,0.13,59941,2,Apr 2020 - Jun 2020,40760,0.68,12588,0.21,5994.0,0.1,599.0,0.01,0.0,0.0,6453,0.11
1172,2020-03-01,184,Saakow,Juba Dhexe,59941,2,37763,0.63,14985,0.25,7193.0,0.12,599.0,0.01,0.0,0.0,7269,0.13,59941,2,Apr 2020 - Jun 2020,40760,0.68,12588,0.21,5994.0,0.1,599.0,0.01,0.0,0.0,6453,0.11
1173,2020-04-01,184,Saakow,Juba Dhexe,59941,2,37763,0.63,14985,0.25,7193.0,0.12,599.0,0.01,0.0,0.0,7269,0.13,59941,2,Apr 2020 - Jun 2020,40760,0.68,12588,0.21,5994.0,0.1,599.0,0.01,0.0,0.0,6453,0.11
1174,2020-05-01,184,Saakow,Juba Dhexe,59941,2,37763,0.63,14985,0.25,7193.0,0.12,599.0,0.01,0.0,0.0,7269,0.13,59941,2,Apr 2020 - Jun 2020,40760,0.68,12588,0.21,5994.0,0.1,599.0,0.01,0.0,0.0,6453,0.11
1175,2020-06-01,184,Saakow,Juba Dhexe,59941,2,37763,0.63,14985,0.25,7193.0,0.12,599.0,0.01,0.0,0.0,7269,0.13,59941,2,Apr 2020 - Jun 2020,40760,0.68,12588,0.21,5994.0,0.1,599.0,0.01,0.0,0.0,6453,0.11
1176,2020-07-01,184,Saakow,Juba Dhexe,59941,2,37763,0.63,14985,0.25,7193.0,0.12,599.0,0.01,0.0,0.0,7269,0.13,59941,2,Apr 2020 - Jun 2020,40760,0.68,12588,0.21,5994.0,0.1,599.0,0.01,0.0,0.0,6453,0.11
1177,2020-08-01,184,Saakow,Juba Dhexe,59941,2,37763,0.63,14985,0.25,7193.0,0.12,599.0,0.01,0.0,0.0,7269,0.13,59941,2,Apr 2020 - Jun 2020,40760,0.68,12588,0.21,5994.0,0.1,599.0,0.01,0.0,0.0,6453,0.11
1178,2020-09-01,110,Saakow,Juba Dhexe,59941,2,41173,0.69,10193,0.17,7059.0,0.12,1516.0,0.03,0.0,0.0,8575,0.15,59941,2,Oct 2020 - Dec 2020,37965,0.63,12101,0.2,8631.0,0.14,1244.0,0.02,0.0,0.0,9875,0.16
1179,2020-10-01,110,Saakow,Juba Dhexe,59941,2,41173,0.69,10193,0.17,7059.0,0.12,1516.0,0.03,0.0,0.0,8575,0.15,59941,2,Oct 2020 - Dec 2020,37965,0.63,12101,0.2,8631.0,0.14,1244.0,0.02,0.0,0.0,9875,0.16
1180,2020-11-01,110,Saakow,Juba Dhexe,59941,2,41173,0.69,10193,0.17,7059.0,0.12,1516.0,0.03,0.0,0.0,8575,0.15,59941,2,Oct 2020 - Dec 2020,37965,0.63,12101,0.2,8631.0,0.14,1244.0,0.02,0.0,0.0,9875,0.16
1181,2020-12-01,110,Saakow,Juba Dhexe,59941,2,41173,0.69,10193,0.17,7059.0,0.12,1516.0,0.03,0.0,0.0,8575,0.15,59941,2,Oct 2020 - Dec 2020,37965,0.63,12101,0.2,8631.0,0.14,1244.0,0.02,0.0,0.0,9875,0.16
1182,2021-01-01,36,Saakow,Juba Dhexe,59940,2,41740,0.7,10100,0.2,8100.0,0.14,0.0,0.0,0.0,0.0,8100,0.14,59940,2,Apr 2021 - Jun 2021,36940,0.62,12600,0.21,10400.0,0.17,0.0,0.0,0.0,0.0,10400,0.17
1183,2021-02-01,36,Saakow,Juba Dhexe,59940,2,41740,0.7,10100,0.2,8100.0,0.14,0.0,0.0,0.0,0.0,8100,0.14,59940,2,Apr 2021 - Jun 2021,36940,0.62,12600,0.21,10400.0,0.17,0.0,0.0,0.0,0.0,10400,0.17
1184,2021-03-01,36,Saakow,Juba Dhexe,59940,2,41740,0.7,10100,0.2,8100.0,0.14,0.0,0.0,0.0,0.0,8100,0.14,59940,2,Apr 2021 - Jun 2021,36940,0.62,12600,0.21,10400.0,0.17,0.0,0.0,0.0,0.0,10400,0.17
1185,2021-04-01,36,Saakow,Juba Dhexe,59940,2,41740,0.7,10100,0.2,8100.0,0.14,0.0,0.0,0.0,0.0,8100,0.14,59940,2,Apr 2021 - Jun 2021,36940,0.62,12600,0.21,10400.0,0.17,0.0,0.0,0.0,0.0,10400,0.17
1186,2021-05-01,36,Saakow,Juba Dhexe,59940,2,41740,0.7,10100,0.2,8100.0,0.14,0.0,0.0,0.0,0.0,8100,0.14,59940,2,Apr 2021 - Jun 2021,36940,0.62,12600,0.21,10400.0,0.17,0.0,0.0,0.0,0.0,10400,0.17
1187,2021-06-01,36,Saakow,Juba Dhexe,59940,2,41740,0.7,10100,0.2,8100.0,0.14,0.0,0.0,0.0,0.0,8100,0.14,59940,2,Apr 2021 - Jun 2021,36940,0.62,12600,0.21,10400.0,0.17,0.0,0.0,0.0,0.0,10400,0.17
1188,2017-01-01,597,Bossaso,Bari,469566,2,300522,0.64,164348,0.35,4696.0,0.01,0.0,0.0,,,5400,0.01,469566,2,Feb 2017 - Jun 2017,300522,0.64,79826,0.17,89218.0,0.19,0.0,0.0,,,91200,0.19
1189,2017-02-01,597,Bossaso,Bari,469566,2,300522,0.64,164348,0.35,4696.0,0.01,0.0,0.0,,,5400,0.01,469566,2,Feb 2017 - Jun 2017,300522,0.64,79826,0.17,89218.0,0.19,0.0,0.0,,,91200,0.19
1190,2017-03-01,597,Bossaso,Bari,469566,2,300522,0.64,164348,0.35,4696.0,0.01,0.0,0.0,,,5400,0.01,469566,2,Feb 2017 - Jun 2017,300522,0.64,79826,0.17,89218.0,0.19,0.0,0.0,,,91200,0.19
1191,2017-04-01,597,Bossaso,Bari,469566,2,300522,0.64,164348,0.35,4696.0,0.01,0.0,0.0,,,5400,0.01,469566,2,Feb 2017 - Jun 2017,300522,0.64,79826,0.17,89218.0,0.19,0.0,0.0,,,91200,0.19
1192,2017-05-01,597,Bossaso,Bari,469566,2,300522,0.64,164348,0.35,4696.0,0.01,0.0,0.0,,,5400,0.01,469566,2,Feb 2017 - Jun 2017,300522,0.64,79826,0.17,89218.0,0.19,0.0,0.0,,,91200,0.19
1193,2017-06-01,597,Bossaso,Bari,469566,2,300522,0.64,164348,0.35,4696.0,0.01,0.0,0.0,,,5400,0.01,469566,2,Feb 2017 - Jun 2017,300522,0.64,79826,0.17,89218.0,0.19,0.0,0.0,,,91200,0.19
1194,2017-07-01,524,Bossaso,Bari,469566,2,295827,0.63,159652,0.34,9391.0,0.02,0.0,0.0,0.0,0.0,10900,0.02,474785,3,Aug 2017 - Dec 2017,199410,0.42,85461,0.18,156679.0,0.33,33235.0,0.07,0.0,0.0,189913,0.4
1195,2017-08-01,524,Bossaso,Bari,469566,2,295827,0.63,159652,0.34,9391.0,0.02,0.0,0.0,0.0,0.0,10900,0.02,474785,3,Aug 2017 - Dec 2017,199410,0.42,85461,0.18,156679.0,0.33,33235.0,0.07,0.0,0.0,189913,0.4
1196,2017-09-01,524,Bossaso,Bari,469566,2,295827,0.63,159652,0.34,9391.0,0.02,0.0,0.0,0.0,0.0,10900,0.02,474785,3,Aug 2017 - Dec 2017,199410,0.42,85461,0.18,156679.0,0.33,33235.0,0.07,0.0,0.0,189913,0.4
1197,2017-10-01,524,Bossaso,Bari,469566,2,295827,0.63,159652,0.34,9391.0,0.02,0.0,0.0,0.0,0.0,10900,0.02,474785,3,Aug 2017 - Dec 2017,199410,0.42,85461,0.18,156679.0,0.33,33235.0,0.07,0.0,0.0,189913,0.4
1198,2017-11-01,524,Bossaso,Bari,469566,2,295827,0.63,159652,0.34,9391.0,0.02,0.0,0.0,0.0,0.0,10900,0.02,474785,3,Aug 2017 - Dec 2017,199410,0.42,85461,0.18,156679.0,0.33,33235.0,0.07,0.0,0.0,189913,0.4
1199,2017-12-01,524,Bossaso,Bari,469566,2,295827,0.63,159652,0.34,9391.0,0.02,0.0,0.0,0.0,0.0,10900,0.02,474785,3,Aug 2017 - Dec 2017,199410,0.42,85461,0.18,156679.0,0.33,33235.0,0.07,0.0,0.0,189913,0.4
1200,2018-01-01,451,Bossaso,Bari,469566,2,328696,0.7,136174,0.29,4696.0,0.01,0.0,0.0,0.0,0.0,4400,0.01,469566,2,Feb 2018 - Jun 2018,300522,0.64,164348,0.35,4696.0,0.01,0.0,0.0,0.0,0.0,7300,0.01
