,date,district,prevalence,next_prevalence,prevalence_6lag,ndvi,ipc,population,month,district_encoded,increase
1295,2018-12-01,Balcad,0.3580405856281527,0.4256324032458843,0.351,0.42,0.03,211434.1247319937,12,8,True
1296,2018-12-01,Ceel Afweyn,0.2906972787612182,0.4201611561308622,0.3367,0.16,0.15,119189.63988343433,12,30,True
1297,2018-12-01,Borama,0.2406251937071188,0.204456465641011,0.1690000000000001,0.21,0.16,397759.659833392,12,17,False
1298,2018-12-01,Cadaado,0.4263710655123516,0.3305779447408884,0.4212,0.2,0.14,108059.64692015851,12,26,False
1299,2018-12-01,Galdogob,0.4695085383288688,0.4017369795363936,0.4004,0.2,0.09,96228.94625799869,12,41,False
1300,2018-12-01,Garoowe,0.5170266990935967,0.3790731071095702,0.3795999999999999,0.13,0.06,238943.83260569465,12,43,False
1301,2018-12-01,Afmadow,0.3680877161916911,0.3567363956871535,0.3925999999999999,0.5,0.05,180756.29518407176,12,2,False
1302,2018-12-01,Qardho,0.5372761677527557,0.4087521426316601,0.3432,0.14,0.08,80478.15211908707,12,64,False
1303,2018-12-01,Jowhar,0.3830459721840857,0.4361091139158288,0.351,0.45,0.03,183042.93582933792,12,52,True
1305,2018-12-01,Garbahaarey,0.345678336354725,0.3582420806274685,0.3925999999999999,0.41,0.02,150445.26937163374,12,42,True
1306,2018-12-01,Qansax Dheere,0.5092847348131929,0.4706401766004414,0.2886,0.5,0.11,69363.1772816809,12,63,False
1307,2018-12-01,Doolow,0.5392512067568789,0.3983778863086515,0.3926,0.29,0.42,70367.24202467134,12,38,False
1308,2018-12-01,Jariiban,0.4050420526164857,0.3547174345570384,0.4004,0.18,0.13,77164.65979907343,12,50,False
1309,2018-12-01,Gaalkacyo,0.4668580324895174,0.3939217335250711,0.4004,0.19,0.19,420293.0224489165,12,40,False
1310,2018-12-01,Ceel Waaq,0.2770029164634731,0.3215618498962238,0.3925999999999998,0.51,0.07,42841.35404644698,12,34,True
1311,2018-12-01,Ceel Dheer,0.3142399717243435,0.3237222467082124,0.4211999999999999,0.31,0.13,103004.37800500816,12,33,True
1312,2018-12-01,Iskushuban,0.4846457772814762,0.4239158201206688,0.3432,0.14,0.08,60361.40289872798,12,47,False
1313,2018-12-01,Tayeeglow,0.3502607787971933,0.4731941786256158,0.4861999999999999,0.55,0.06,62826.76428427834,12,72,True
1314,2018-12-01,Bossaso,0.482210605259551,0.3942170096006928,0.3432,0.16,0.26,474784.6404434893,12,18,False
1315,2018-12-01,Luuq,0.4123022966960434,0.4097136186539254,0.3926,0.31,0.06,42201.02354780796,12,59,False
1316,2018-12-01,Dhuusamarreeb,0.3909032104916541,0.3069711905400723,0.4212,0.22,0.25,134132.73415617252,12,36,False
1317,2018-12-01,Ceel Barde,0.34701491572768,0.523846379837409,0.4861999999999998,0.31,0.0,62204.20387382111,12,31,True
1319,2018-12-01,Baardheere,0.2972606382668021,0.2870882907046133,0.3925999999999999,0.48,0.07,122284.68350495162,12,3,False
1320,2018-12-01,Hobyo,0.3354148794445133,0.3520726565695597,0.4003999999999999,0.22,0.15,90079.84358712788,12,46,True
1321,2018-12-01,Buur Hakaba,0.4846909879180319,0.47037719442215,0.2886,0.49,0.1,128204.6513460276,12,24,False
1322,2018-12-01,Burco,0.2211366753028379,0.1770356571398554,0.2028,0.2,0.12,440966.7506063085,12,21,False
1323,2018-12-01,Lughaye,0.4196119285022721,0.2962807470311721,0.169,0.12,0.41,99442.45554944112,12,58,False
1325,2018-12-01,Ceerigaabo,0.3096083862495412,0.4231594017049179,0.3367000000000001,0.14,0.14,186214.57602082423,12,35,True
1327,2018-12-01,Badhaadhe,0.3711192650605567,0.2330307158506623,0.3926,0.62,0.0,41293.78545781948,12,4,False
1328,2018-12-01,Burtinle,0.4927859267135329,0.4133399855287525,0.3795999999999999,0.18,0.07,61401.072470727006,12,22,False
1330,2018-12-01,Baki,0.2761092768701464,0.3124852051578765,0.169,0.16,0.14,99262.17263864214,12,7,True
1331,2018-12-01,Gebiley,0.2443191130723181,0.195572345649635,0.1975999999999999,0.22,0.22,103448.69292549856,12,44,False
1332,2018-12-01,Waajid,0.4748949097855825,0.4792888339084379,0.4861999999999999,0.39,0.09,122373.31931054375,12,73,True
1333,2018-12-01,Wanla Weyn,0.3788174337777663,0.4417324945420314,0.351,0.43,0.0,105508.44272316828,12,74,True
1334,2018-12-01,Afgooye,0.384859060068862,0.4383403468241347,0.351,0.42,0.0,262835.8188681545,12,1,True
1336,2018-12-01,Berbera,0.2949701973955382,0.2657364311048932,0.1976,0.13,0.22,178810.11668822702,12,16,False
1337,2018-12-01,Sablaale,0.4309610549243231,0.4365207106198354,0.3510000000000001,0.64,0.0,24953.239247136426,12,69,True
1338,2018-12-01,Qandala,0.4649012053458273,0.4847031486728068,0.3431999999999999,0.18,0.08,50358.19680656703,12,62,True
1339,2018-12-01,Xudun,0.2431695325710332,0.3499931256730363,0.2912,0.14,0.54,29233.817803085487,12,76,True
1341,2018-12-01,Xarardheere,0.3447106682656731,0.3440937497588239,0.4004000000000001,0.29,0.03,34095.52790194442,12,75,False
1342,2018-12-01,Cadale,0.2829201738380863,0.397642761583422,0.351,0.37,0.0,83698.7844852664,12,27,True
1343,2018-12-01,Buuhoodle,0.226129551832888,0.188847667729668,0.2027999999999999,0.22,0.07,114678.62295159738,12,23,False
1344,2018-12-01,Ceel Buur,0.3602624374798162,0.3168079047398306,0.4212,0.24,0.17,75284.97791694281,12,32,False
1345,2018-12-01,Diinsoor,0.4769534198876959,0.4709407002848428,0.2886000000000001,0.55,0.08,144645.3749179251,12,37,False
1346,2018-12-01,Owdweyne,0.2303423878316652,0.2072939133886237,0.2028,0.18,0.1,99751.78651328415,12,61,False
1347,2018-12-01,Kismaayo,0.4685498464822668,0.3096236699207461,0.3925999999999999,0.55,0.4,194982.61424177085,12,53,False
1348,2018-12-01,Caynabo,0.2428031590674251,0.3464523514753054,0.2911999999999999,0.16,0.44,38882.923681135246,12,29,True
1349,2018-12-01,Zeylac,0.4330650433619875,0.2939877424871059,0.1689999999999999,0.12,0.4,76799.71197431434,12,78,False
1350,2018-12-01,Xudur,0.4689020964811947,0.48161201917032,0.4862,0.44,0.11,119822.71253135678,12,77,True
1351,2018-12-01,Jamaame,0.4077438698894172,0.3149404261361454,0.3926,0.36,0.08,72274.03765624086,12,49,False
1352,2018-12-01,Marka,0.3971406259324205,0.4356751207813825,0.351,0.4,0.0,197917.20494918805,12,60,True
1353,2018-12-01,Bulo Burto,0.3908949717937982,0.470453127878576,0.3926,0.38,0.12,126308.10395590446,12,20,True
1354,2018-12-01,Bandarbeyla,0.499901764184284,0.3786044640745989,0.3432000000000001,0.14,0.05,14286.58526534636,12,10,False
1355,2018-12-01,Laas Caanood,0.2293654902134254,0.3237610476395274,0.2911999999999999,0.15,0.41,220788.33591955536,12,55,True
1357,2019-01-01,Lughaye,0.2962807470311721,0.2962807470311721,0.4196119285022721,0.11,0.43,99442.45554944112,1,58,True
1358,2019-01-01,Afmadow,0.3567363956871535,0.3567363956871535,0.3680877161916911,0.36,0.03,180756.29518407176,1,2,True
1359,2019-01-01,Balcad,0.4256324032458843,0.4256324032458843,0.3580405856281527,0.3,0.02,211434.1247319937,1,8,True
1360,2019-01-01,Galdogob,0.4017369795363936,0.4017369795363936,0.4695085383288688,0.18,0.06,96228.94625799869,1,41,True
1361,2019-01-01,Bossaso,0.3942170096006928,0.3942170096006928,0.482210605259551,0.15,0.13,474784.6404434893,1,18,True
1362,2019-01-01,Sablaale,0.4365207106198354,0.4365207106198354,0.4309610549243231,0.48,0.03,24953.239247136426,1,69,True
1363,2019-01-01,Laas Caanood,0.3237610476395274,0.3237610476395274,0.2293654902134254,0.14,0.16,220788.33591955536,1,55,True
1364,2019-01-01,Xudur,0.48161201917032,0.48161201917032,0.4689020964811947,0.26,0.05,119822.71253135678,1,77,True
1365,2019-01-01,Ceel Dheer,0.3237222467082124,0.3237222467082124,0.3142399717243435,0.24,0.02,103004.37800500816,1,33,True
1366,2019-01-01,Baardheere,0.2870882907046133,0.2870882907046133,0.2972606382668021,0.33,0.02,122284.68350495162,1,3,True
1367,2019-01-01,Hobyo,0.3520726565695597,0.3520726565695597,0.3354148794445133,0.18,0.09,90079.84358712788,1,46,True
1368,2019-01-01,Diinsoor,0.4709407002848428,0.4709407002848428,0.4769534198876959,0.41,0.07,144645.3749179251,1,37,True
1369,2019-01-01,Tayeeglow,0.4731941786256158,0.4731941786256158,0.3502607787971933,0.31,0.05,62826.76428427834,1,72,True
1370,2019-01-01,Buuhoodle,0.188847667729668,0.188847667729668,0.226129551832888,0.19,0.12,114678.62295159738,1,23,True
1371,2019-01-01,Zeylac,0.2939877424871059,0.2939877424871059,0.4330650433619875,0.11,0.42,76799.71197431434,1,78,True
1372,2019-01-01,Jamaame,0.3149404261361454,0.3149404261361454,0.4077438698894172,0.35,0.02,72274.03765624086,1,49,True
1373,2019-01-01,Qoryooley,0.4388574958395,0.4388574958395,0.4363798525409664,0.4,0.03,282277.1749967973,1,65,True
1374,2019-01-01,Hargeysa,0.1951645146346709,0.1951645146346709,0.2386485041615721,0.15,0.12,959744.1903862744,1,45,True
1375,2019-01-01,Eyl,0.3843661195946408,0.3843661195946408,0.456573523755734,0.15,0.1,92352.216683081,1,39,True
1376,2019-01-01,Burtinle,0.4133399855287525,0.4133399855287525,0.4927859267135329,0.17,0.05,61401.072470727006,1,22,True
1377,2019-01-01,Baraawe,0.439931798183591,0.439931798183591,0.3785774588022779,0.25,0.0,71451.00452711528,1,11,True
1378,2019-01-01,Sheikh,0.2526659184696406,0.2526659184696406,0.2505864840856458,0.21,0.14,65965.83992880996,1,70,True
1379,2019-01-01,Ceel Barde,0.523846379837409,0.523846379837409,0.34701491572768,0.22,0.0,62204.20387382111,1,31,True
1380,2019-01-01,Kurtunwaarey,0.4391758387432182,0.4391758387432182,0.4461179568825337,0.46,0.04,257277.9921167836,1,54,True
1383,2019-01-01,Dhuusamarreeb,0.3069711905400723,0.3069711905400723,0.3909032104916541,0.19,0.11,134132.73415617252,1,36,True
1384,2019-01-01,Jowhar,0.4361091139158288,0.4361091139158288,0.3830459721840857,0.31,0.01,183042.93582933792,1,52,True
1385,2019-01-01,Belet Weyne,0.4709482336256127,0.4709482336256127,0.4637281725694139,0.2,0.1,222898.05826843024,1,13,True
1387,2019-01-01,Garbahaarey,0.3582420806274685,0.3582420806274685,0.345678336354725,0.28,0.0,150445.26937163374,1,42,True
1388,2019-01-01,Doolow,0.3983778863086515,0.3983778863086515,0.5392512067568789,0.22,0.27,70367.24202467134,1,38,True
1390,2019-01-01,Cadale,0.397642761583422,0.397642761583422,0.2829201738380863,0.26,0.04,83698.7844852664,1,27,True
1391,2019-01-01,Owdweyne,0.2072939133886237,0.2072939133886237,0.2303423878316652,0.16,0.13,99751.78651328415,1,61,True
1392,2019-01-01,Burco,0.1770356571398554,0.1770356571398554,0.2211366753028379,0.17,0.15,440966.7506063085,1,21,True
1393,2019-01-01,Xudun,0.3499931256730363,0.3499931256730363,0.2431695325710332,0.12,0.38,29233.817803085487,1,76,True
1394,2019-01-01,Buur Hakaba,0.47037719442215,0.47037719442215,0.4846909879180319,0.34,0.08,128204.6513460276,1,24,True
1395,2019-01-01,Xarardheere,0.3440937497588239,0.3440937497588239,0.3447106682656731,0.25,0.01,34095.52790194442,1,75,True
1396,2019-01-01,Luuq,0.4097136186539254,0.4097136186539254,0.4123022966960434,0.21,0.01,42201.02354780796,1,59,True
1397,2019-01-01,Adan Yabaal,0.3959736631857278,0.3959736631857278,0.2789393906990287,0.28,0.04,37859.154953401936,1,0,True
1398,2019-01-01,Belet Xaawo,0.4070600258586147,0.4070600258586147,0.3942363701220913,0.3,0.0,80263.42747402092,1,15,True
1399,2019-01-01,Gebiley,0.195572345649635,0.195572345649635,0.2443191130723181,0.18,0.09,103448.69292549856,1,44,True
1401,2019-01-01,Qandala,0.4847031486728068,0.4847031486728068,0.4649012053458273,0.17,0.09,50358.19680656703,1,62,True
1402,2019-01-01,Bu'aale,0.31831560695452,0.31831560695452,0.4125181113098476,0.48,0.01,102232.682999872,1,19,True
1403,2019-01-01,Ceel Buur,0.3168079047398306,0.3168079047398306,0.3602624374798162,0.2,0.05,75284.97791694281,1,32,True
1404,2019-01-01,Kismaayo,0.3096236699207461,0.3096236699207461,0.4685498464822668,0.4,0.13,194982.61424177085,1,53,True
1405,2019-01-01,Jilib,0.3157056116630282,0.3157056116630282,0.4060356888423295,0.43,0.01,177363.81212203606,1,51,True
1406,2019-01-01,Caynabo,0.3464523514753054,0.3464523514753054,0.2428031590674251,0.15,0.32,38882.923681135246,1,29,True
1407,2019-01-01,Taleex,0.3787844823934796,0.3787844823934796,0.2547557920787028,0.12,0.31,38521.922596223885,1,71,True
1408,2019-01-01,Cabudwaaq,0.3232371835699271,0.3232371835699271,0.4299665440197571,0.19,0.03,148952.26299964866,1,25,True
1409,2019-01-01,Waajid,0.4792888339084379,0.4792888339084379,0.4748949097855825,0.23,0.04,122373.31931054375,1,73,True
1410,2019-01-01,Berbera,0.2657364311048932,0.2657364311048932,0.2949701973955382,0.12,0.2,178810.11668822702,1,16,True
1412,2019-01-01,Baki,0.3124852051578765,0.3124852051578765,0.2761092768701464,0.15,0.17,99262.17263864214,1,7,True
1413,2019-01-01,Bulo Burto,0.470453127878576,0.470453127878576,0.3908949717937982,0.25,0.08,126308.10395590446,1,20,True
1414,2019-01-01,Iskushuban,0.4239158201206688,0.4239158201206688,0.4846457772814762,0.14,0.12,60361.40289872798,1,47,True
1415,2019-01-01,Marka,0.4356751207813825,0.4356751207813825,0.3971406259324205,0.35,0.03,197917.20494918805,1,60,True
1416,2019-01-01,Ceerigaabo,0.4231594017049179,0.4231594017049179,0.3096083862495412,0.13,0.14,186214.57602082423,1,35,True
1417,2019-01-01,Gaalkacyo,0.3939217335250711,0.3939217335250711,0.4668580324895174,0.17,0.1,420293.0224489165,1,40,True
1418,2019-01-01,Ceel Afweyn,0.4201611561308622,0.4201611561308622,0.2906972787612182,0.14,0.16,119189.63988343433,1,30,True
1419,2019-01-01,Jalalaqsi,0.4698845151234747,0.4698845151234747,0.3858321287337016,0.28,0.06,137166.99069700082,1,48,True
1420,2019-01-01,Cadaado,0.3305779447408884,0.3305779447408884,0.4263710655123516,0.18,0.06,108059.64692015851,1,26,True
1421,2019-01-01,Wanla Weyn,0.4417324945420314,0.4417324945420314,0.3788174337777663,0.27,0.0,105508.44272316828,1,74,True
1422,2019-01-01,Bandarbeyla,0.3786044640745989,0.3786044640745989,0.499901764184284,0.13,0.08,14286.58526534636,1,10,True
1423,2019-01-01,Qansax Dheere,0.4706401766004414,0.4706401766004414,0.5092847348131929,0.37,0.08,69363.1772816809,1,63,True
1424,2019-01-01,Ceel Waaq,0.3215618498962238,0.3215618498962238,0.2770029164634731,0.33,0.0,42841.35404644698,1,34,True
1425,2019-01-01,Borama,0.204456465641011,0.204456465641011,0.2406251937071188,0.18,0.2,397759.659833392,1,17,True
1426,2019-01-01,Garoowe,0.3790731071095702,0.3790731071095702,0.5170266990935967,0.13,0.08,238943.83260569465,1,43,True
1427,2019-01-01,Afgooye,0.4383403468241347,0.4383403468241347,0.384859060068862,0.3,0.01,262835.8188681545,1,1,True
1428,2019-01-01,Caluula,0.5231865541625861,0.5231865541625861,0.4507637375759017,0.21,0.06,49878.02246678231,1,28,True
1430,2019-01-01,Badhaadhe,0.2330307158506623,0.2330307158506623,0.3711192650605567,0.51,0.01,41293.78545781948,1,4,True
1432,2019-01-01,Jariiban,0.3547174345570384,0.3547174345570384,0.4050420526164857,0.16,0.07,77164.65979907343,1,50,True
1433,2019-01-01,Qardho,0.4087521426316601,0.4087521426316601,0.5372761677527557,0.13,0.08,80478.15211908707,1,64,True
1435,2019-02-01,Sablaale,0.4365207106198354,0.4365207106198354,0.4309610549243231,0.36,0.03,24953.239247136426,2,69,True
1438,2019-02-01,Laas Caanood,0.3237610476395274,0.3237610476395274,0.2293654902134254,0.13,0.16,220788.33591955536,2,55,True
1439,2019-02-01,Cadale,0.397642761583422,0.397642761583422,0.2829201738380863,0.2,0.04,83698.7844852664,2,27,True
1440,2019-02-01,Owdweyne,0.2072939133886237,0.2072939133886237,0.2303423878316652,0.15,0.13,99751.78651328415,2,61,True
1441,2019-02-01,Baki,0.3124852051578765,0.3124852051578765,0.2761092768701464,0.14,0.17,99262.17263864214,2,7,True
1442,2019-02-01,Xudun,0.3499931256730363,0.3499931256730363,0.2431695325710332,0.12,0.38,29233.817803085487,2,76,True
1443,2019-02-01,Kismaayo,0.3096236699207461,0.3096236699207461,0.4685498464822668,0.31,0.13,194982.61424177085,2,53,True
1444,2019-02-01,Ceerigaabo,0.4231594017049179,0.4231594017049179,0.3096083862495412,0.12,0.14,186214.57602082423,2,35,True
1445,2019-02-01,Afgooye,0.4383403468241347,0.4383403468241347,0.384859060068862,0.23,0.01,262835.8188681545,2,1,True
1446,2019-02-01,Qandala,0.4847031486728068,0.4847031486728068,0.4649012053458273,0.16,0.09,50358.19680656703,2,62,True
1447,2019-02-01,Xudur,0.48161201917032,0.48161201917032,0.4689020964811947,0.22,0.05,119822.71253135678,2,77,True
1448,2019-02-01,Gaalkacyo,0.3939217335250711,0.3939217335250711,0.4668580324895174,0.17,0.1,420293.0224489165,2,40,True
1449,2019-02-01,Berbera,0.2657364311048932,0.2657364311048932,0.2949701973955382,0.12,0.2,178810.11668822702,2,16,True
1450,2019-02-01,Cadaado,0.3305779447408884,0.3305779447408884,0.4263710655123516,0.17,0.06,108059.64692015851,2,26,True
1451,2019-02-01,Galdogob,0.4017369795363936,0.4017369795363936,0.4695085383288688,0.17,0.06,96228.94625799869,2,41,True
1452,2019-02-01,Qansax Dheere,0.4706401766004414,0.4706401766004414,0.5092847348131929,0.26,0.08,69363.1772816809,2,63,True
1453,2019-02-01,Ceel Waaq,0.3215618498962238,0.3215618498962238,0.2770029164634731,0.27,0.0,42841.35404644698,2,34,True
1454,2019-02-01,Ceel Dheer,0.3237222467082124,0.3237222467082124,0.3142399717243435,0.2,0.02,103004.37800500816,2,33,True
1455,2019-02-01,Jowhar,0.4361091139158288,0.4361091139158288,0.3830459721840857,0.25,0.01,183042.93582933792,2,52,True
1456,2019-02-01,Jariiban,0.3547174345570384,0.3547174345570384,0.4050420526164857,0.15,0.07,77164.65979907343,2,50,True
1457,2019-02-01,Kurtunwaarey,0.4391758387432182,0.4391758387432182,0.4461179568825337,0.35,0.04,257277.9921167836,2,54,True
1458,2019-02-01,Sheikh,0.2526659184696406,0.2526659184696406,0.2505864840856458,0.19,0.14,65965.83992880996,2,70,True
1459,2019-02-01,Bu'aale,0.31831560695452,0.31831560695452,0.4125181113098476,0.35,0.01,102232.682999872,2,19,True
1460,2019-02-01,Tayeeglow,0.4731941786256158,0.4731941786256158,0.3502607787971933,0.26,0.05,62826.76428427834,2,72,True
1461,2019-02-01,Baraawe,0.439931798183591,0.439931798183591,0.3785774588022779,0.21,0.0,71451.00452711528,2,11,True
1462,2019-02-01,Ceel Afweyn,0.4201611561308622,0.4201611561308622,0.2906972787612182,0.13,0.16,119189.63988343433,2,30,True
1463,2019-02-01,Gebiley,0.195572345649635,0.195572345649635,0.2443191130723181,0.17,0.09,103448.69292549856,2,44,True
1464,2019-02-01,Buuhoodle,0.188847667729668,0.188847667729668,0.226129551832888,0.19,0.12,114678.62295159738,2,23,True
1465,2019-02-01,Belet Xaawo,0.4070600258586147,0.4070600258586147,0.3942363701220913,0.24,0.0,80263.42747402092,2,15,True
1466,2019-02-01,Bandarbeyla,0.3786044640745989,0.3786044640745989,0.499901764184284,0.13,0.08,14286.58526534636,2,10,True
1467,2019-02-01,Waajid,0.4792888339084379,0.4792888339084379,0.4748949097855825,0.21,0.04,122373.31931054375,2,73,True
1468,2019-02-01,Zeylac,0.2939877424871059,0.2939877424871059,0.4330650433619875,0.1,0.42,76799.71197431434,2,78,True
1469,2019-02-01,Burtinle,0.4133399855287525,0.4133399855287525,0.4927859267135329,0.16,0.05,61401.072470727006,2,22,True
1470,2019-02-01,Lughaye,0.2962807470311721,0.2962807470311721,0.4196119285022721,0.11,0.43,99442.45554944112,2,58,True
1472,2019-02-01,Caynabo,0.3464523514753054,0.3464523514753054,0.2428031590674251,0.14,0.32,38882.923681135246,2,29,True
1474,2019-02-01,Adan Yabaal,0.3959736631857278,0.3959736631857278,0.2789393906990287,0.21,0.04,37859.154953401936,2,0,True
1475,2019-02-01,Bulo Burto,0.470453127878576,0.470453127878576,0.3908949717937982,0.22,0.08,126308.10395590446,2,20,True
1476,2019-02-01,Burco,0.1770356571398554,0.1770356571398554,0.2211366753028379,0.17,0.15,440966.7506063085,2,21,True
1477,2019-02-01,Wanla Weyn,0.4417324945420314,0.4417324945420314,0.3788174337777663,0.22,0.0,105508.44272316828,2,74,True
1478,2019-02-01,Cabudwaaq,0.3232371835699271,0.3232371835699271,0.4299665440197571,0.19,0.03,148952.26299964866,2,25,True
1479,2019-02-01,Qoryooley,0.4388574958395,0.4388574958395,0.4363798525409664,0.3,0.03,282277.1749967973,2,65,True
1480,2019-02-01,Jilib,0.3157056116630282,0.3157056116630282,0.4060356888423295,0.33,0.01,177363.81212203606,2,51,True
1481,2019-02-01,Hargeysa,0.1951645146346709,0.1951645146346709,0.2386485041615721,0.14,0.12,959744.1903862744,2,45,True
1482,2019-02-01,Ceel Barde,0.523846379837409,0.523846379837409,0.34701491572768,0.2,0.0,62204.20387382111,2,31,True
1483,2019-02-01,Eyl,0.3843661195946408,0.3843661195946408,0.456573523755734,0.15,0.1,92352.216683081,2,39,True
1484,2019-02-01,Taleex,0.3787844823934796,0.3787844823934796,0.2547557920787028,0.12,0.31,38521.922596223885,2,71,True
1486,2019-02-01,Iskushuban,0.4239158201206688,0.4239158201206688,0.4846457772814762,0.13,0.12,60361.40289872798,2,47,True
